id	tgt_text
audio_0_1	▁we ▁we re ▁talk ing ▁about ▁how ▁to ▁in t r o d u c ed ▁qualit y ▁at ▁the ▁product ▁design ▁ and ▁the ▁process ▁design ▁stage s ▁ it s e l f
audio_0_31	▁so ▁tolerance ▁design ▁is ▁basic ally ▁ f o l l o w ed ▁at ▁the ▁level ▁ th re e ▁ok ▁o f ▁the ▁system ▁design ▁the ▁parameter s ▁design ▁ and ▁the n ▁ f in ally ▁tolerance s ▁design ▁stage ▁o f ▁a ▁qualit y ▁design ▁process
audio_0_38	▁ and ▁thi s ▁ ind ic at or ▁ w o ul d ▁be ▁so ▁ s t i f f ▁that ▁there ▁is ▁a n y ▁variation ▁fr om ▁the ▁target ▁you ▁sho ul d ▁be ▁re c or d ing ▁a s ▁the ▁square ▁o f ▁the ▁variation ▁the ▁loss ▁factor ▁which ▁ come s ▁in t o ▁ p i ctur e ▁so ▁that ▁at ▁a ▁ ver y ▁ e ar ly ▁stage ▁o f ▁the ▁process ▁go ing ▁o u t ▁o f ▁control ▁you ▁sho ul d ▁be ▁ abl e ▁to ▁be f or e ▁the ▁process ▁go e s ▁o u t ▁o f ▁the ▁control ▁you ▁sho ul d ▁be ▁ abl e ▁re p or t ▁that ▁y e s ▁there ▁is ▁a ▁possib i l it y ▁for ▁the ▁process ▁go ▁o u t ▁o f ▁control ▁b y ▁ l o o k ing ▁at ▁the ▁loss ▁ f i g u re s ▁ l o o k ing ▁at ▁the ▁variation s ▁fr om ▁the ▁target ▁ and ▁that ▁is ▁how ▁the ▁who le ▁philosoph y ▁is ▁in c or p or at ed ▁in t o ▁the ▁part icul ar ▁ma t r i x ▁or ▁part icul ar ▁qualit y ▁fr a m e ▁ w or k
audio_0_65	▁so ▁thi s ▁you ▁know ▁ s i g m a ▁square ▁can ▁be ▁represent ed ▁ 1 ▁b y ▁n ▁min us ▁ 1 ▁ s i g m a ▁i ▁ v ar y ing ▁be t w e en ▁ 1 ▁to ▁n ▁y i ▁min us ▁ μ ▁square
audio_0_16	▁so ▁choos e ▁the ▁parameter s ▁the ▁basic ▁parameter s ▁for ▁ e x a mple ▁in ▁the ▁c a s e ▁o f ▁engine s ▁a ▁b h p ▁or ▁engine ▁ r p m ▁can ▁be ▁a ▁ ver y ▁go o d ▁parameter
audio_0_74	▁ h e l l o ▁ and ▁we l come ▁to ▁thi s ▁ma n u f a ctur ing ▁system s ▁ t e c h n o l o g y ▁part ▁ 2 ▁mo d ul e ▁ 1 7
audio_0_9	▁so ▁ h e ▁ p o s t u late s ▁that ▁the ▁process ▁o f ▁design ing ▁product ▁or ▁a ▁process ▁sho ul d ▁be ▁ v i e w ed ▁a s ▁ th re e ▁phase s ▁on e ▁is ▁the ▁design ▁at ▁the ▁system ▁level ▁the n ▁the ▁design ▁o f ▁the ▁parameter ▁design ▁level ▁a ▁or ▁design ▁o f ▁the ▁parameter s ▁level ▁ and ▁the n ▁design ▁ f in ally ▁o f ▁the ▁tolerance ▁to ▁the ▁parameter s ▁that ▁ha s ▁to ▁be
audio_0_76	▁so ▁plott ing ▁the ▁ x ▁ and ▁ r ▁chart s ▁is ▁the ▁n e x t ▁you ▁know ▁ma c h in e
audio_0_60	▁so ▁wh at ▁i ▁ w o ul d ▁ r a th er ▁ p re f er re d ▁do ▁here ▁is ▁so r t ▁o f ▁you ▁know ▁c al c u late ▁b y ▁a d d ing ▁ and ▁ s u b t r a c t ing ▁the ▁value s ▁min us ▁ and ▁pl us ▁ t w ic e ▁ μ ▁time s ▁o f ▁y 1 ▁pl us ▁y 2 ▁pl us ▁y 3 ▁pl us ▁ and ▁so ▁on ▁ and ▁so ▁for th ▁up ▁to ▁y ▁n ▁di vide d ▁b y ▁n ▁here ▁so ▁that ▁i ▁can ▁a c t u ally ▁ w r it e ▁thi s ▁do w n ▁is ▁y ▁ 1 ▁min us ▁pl us ▁y 2 ▁min us ▁pl us ▁y ▁n ▁min us ▁di vide d ▁b y ▁n ▁pl us ▁min us ▁ t w ic e ▁ t ▁y 1 ▁pl us ▁y 2 ▁pl us ▁y 3 ▁pl us ▁ and ▁so ▁on ▁ and ▁so ▁for th ▁up ▁to ▁y n ▁di vide d ▁b y ▁n ▁so ▁that ▁is ▁how ▁i ▁can ▁ w r it e ▁the ▁value ▁o f ▁the ▁a ver age ▁qualit y ▁loss ▁ e q u al ▁ha s ▁be en ▁c om p u t ing ▁for m ▁be f or e
audio_0_52	▁so ▁ob v ious ly ▁ le t s ▁a ▁there ▁ are ▁there ▁is ▁a ▁process ▁whe re ▁there ▁is ▁y i ▁represent s ▁the ▁i th ▁measurement ▁o f ▁the ▁qualit y ▁characteristics
audio_0_94	▁so ▁there ▁is ▁decision ▁on ▁ size ▁ and ▁fr e q u en c y ▁o f ▁the ▁subgroup s ▁ok
audio_0_87	▁so ▁there ▁ha s ▁to ▁be ▁ v i e w ▁o f ▁that
audio_0_54	▁so ▁the ▁o ver al l ▁a ver age ▁loss ▁ w o ul d ▁be ▁the ▁loss ▁be cause ▁o f ▁y 1 ▁a way ▁fr om ▁the ▁target ▁loss ▁be cause ▁o f ▁y 2 ▁a way ▁fr om ▁the ▁target ▁y 3 ▁a way ▁fr om ▁the ▁target ▁ and ▁so ▁on ▁ and ▁so ▁for th ▁y ▁n ▁characteristics ▁a way ▁fr om ▁target ▁ and ▁thi s ▁can ▁be ▁plott ed ▁a s ▁ k ▁b y ▁n ▁time s ▁o f ▁y 1 ▁min us ▁ t ▁square ▁pl us ▁y 2 ▁min us ▁ t ▁square ▁pl us ▁y 3 ▁min us ▁ t ▁square ▁pl us ▁ and ▁so ▁on ▁ and ▁so ▁for th ▁up ▁to ▁y n ▁min us ▁ t ▁square
audio_0_0	▁ h e l l o ▁ and ▁we l come ▁to ▁thi s ▁ma n u f a ctur ing ▁system s ▁ t e c h n o l o g y ▁part ▁ t w o ▁mo d ul e ▁ 3
audio_0_46	▁so ▁ob v ious ly ▁ t ▁is ▁the ▁target ▁y ▁is ▁the ▁value ▁o f ▁the ▁qualit y ▁characteristics ▁which ▁the i r ▁y ▁min us ▁ t ▁is ▁the ▁re ally ▁the ▁deviation ▁fr om ▁the ▁target ▁you ▁know ▁basic ally ▁ma p p ing ▁the ▁loss e s ▁o f ▁the ▁square ▁o f ▁deviation ▁fr om ▁the ▁target
audio_0_63	▁so ▁that ▁is ▁how ▁so l v e ▁i ▁can ▁ w r it e ▁the ▁a ver age ▁qualit y ▁loss ▁a s ▁thi s ▁so r t ▁o f ▁you ▁know ▁ p ul l ▁o u t ▁ al l ▁the ▁value s ▁to g e th er ▁so ▁that ▁i ▁can ▁ w r it e ▁the ▁a q l ▁in ▁a ▁mo re ▁a p p r o p r i at e ▁manner
audio_0_2	▁ and ▁a s ▁we ▁know ▁that ▁you ▁know ▁so ▁ f ar ▁wh at ▁we ▁hav e ▁di s c us s ed ▁is ▁that ▁the ▁product ▁design ▁is ▁ k ind ▁o f ▁ p r i m e ▁a ctiv it y ▁in ▁the ▁process ▁o f ▁re al i z ing ▁a ▁product ▁ and ▁there f or e ▁ it ▁ha s ▁a ▁ g re at ▁i m p a c t ▁on ▁product ▁qualit y ▁in ▁ f a c t ▁ it ▁ha s ▁ g re at e s t ▁i m p a c t ▁you ▁know ▁the ▁design ▁is ▁ s uch ▁that ▁ it ▁is ▁a ▁ q u it e ▁ r o b us t ▁the n ▁ it ▁can ▁be ▁ abl e ▁to ▁allow ▁a ▁ ver y ▁ le s s ▁no n ▁conformance ▁at ▁the ▁process ▁ and ▁the ▁product ▁level
audio_0_68	▁ now ▁the ▁ q u e s tion ▁is ▁whe th er ▁you ▁know ▁re ally ▁thi s ▁is ▁the ▁a ver age ▁ and ▁you ▁know ▁there ▁ are ▁some ▁qualit y ▁parameter s ▁which ▁ are ▁ d e s i r abl e ▁there ▁ are ▁some ▁qualit y ▁parameter s ▁which ▁ u n d e s i r abl e
audio_0_25	▁so ▁ d u r ing ▁the ▁parameter ▁design ▁phase ▁the ▁qualit y ▁is ▁improve d ▁with o u t ▁control l ing ▁or ▁re m o v ing ▁the ▁ cause s ▁o f ▁the ▁variation
audio_0_99	▁so ▁you ▁hav e ▁to ▁c re at e ▁ s m al l ▁subgroup s ▁ and ▁be t w e en ▁at ▁ v ar ious ▁ p o in t ▁o f ▁time ▁ d u r ing ▁the ▁who le ▁ r u n n ing ▁o f ▁the ▁product ion ▁ s h i f t ▁the n ▁ w ill ▁hav e ▁to ▁ ke e p ▁re c or d ing ▁thi s ▁for ▁the ▁who le ▁b at c h ▁fr om ▁time ▁to ▁time
audio_0_81	▁on e ▁is ▁the ▁decision s ▁ p re p ar at or y ▁to ▁the ▁control ▁chart s ▁wh at ▁ are ▁ th o s e ▁decision s ▁whe n ▁do ▁you ▁re al i z e ▁to ▁the ▁re ally ▁control ▁chart s ▁n e ed s ▁to ▁be ▁plott ed
